"Gene" "photon" "pl" "cdc" "color_numeric" "Tot" "Sig"
"MRGBP" -4.10864686386033 6.71047730994754 3.718091804938 0 6.31992225102521 "No"
"MAD1L1" 4.234674986988 -3.78680894521261 5.88247389394816 0 6.33033993572355 "No"
"NQO1" 3.01081573128059 8.21433676671593 -4.89415624974404 0 6.33099624825248 "No"
"GLRX" -2.24504455990937 9.56719222905203 -0.987526334050142 0 6.33462133509252 "No"
"ZBTB8OS" -1.34391965499517 7.85927019510989 -0.178639222928463 0 6.33671131718626 "No"
"HAGH" 0.334529945759785 6.87944920499544 -0.874967302371629 0 6.3390118483836 "No"
"C1orf52" -1.58007290246938 6.33744150191464 1.58760719616171 0 6.34497579560697 "No"
"PACC1" 1.55613699510175 6.86805047756729 -2.07890925385616 0 6.34527821881288 "No"
"UBXN6" 0.907573321899906 3.06694172232183 2.37162568674875 0 6.34614073097049 "Yes"
"ADGRA3" 3.01423028999925 -0.149092706442282 3.48108907351668 0 6.34622665707365 "No"
"SAP18" 0.62684602644068 10.257190848185 -4.53343629803146 0 6.35060057659422 "No"
"VPS37B" 2.68542060392129 -2.76474292272396 6.43093228509755 0 6.35160996629488 "No"
"PRR13" -4.77065846741921 9.43144869544455 1.69129950604403 0 6.35208973406937 "No"
"TSPOAP1-AS1" -2.9297719259886 9.2706375389008 0.0150182664833236 0 6.35588387939552 "No"
"RRS1" -4.7884522399603 5.66990775865149 5.47774739071753 0 6.35920290940872 "No"
"MAPKAPK5-AS1" -0.933779629291543 5.15917365929937 2.13752615201437 0 6.3629201820222 "No"
"PMM2" 1.77227594107954 4.1857060206299 0.408898457482535 0 6.36688041919198 "Yes"
"WARS1" 4.60915474850027 -1.40819867239479 3.17020515656274 0 6.37116123266822 "No"
"KIAA1191" 2.70465977510388 4.26665208932872 -0.599568035237546 0 6.37174382919505 "No"
"PPP2R1A" 2.21438641588683 8.18753870666871 -4.02492351156567 0 6.37700161098987 "No"
"UTP14A" 1.18358622703945 0.698848934503013 4.49829475065993 0 6.38072991220239 "Yes"
"MT-CO1" -2.14848816866523 9.49530103367984 -0.962489379823653 1 6.38432348519096 "No"
"PRELID1" -6.45888495959304 11.400287310264 1.44772370087363 0 6.38912605154459 "No"
"CCDC9" 1.46924396020384 -1.15920026486424 6.08865694744681 0 6.39870064278641 "No"
"MFSD14A" 4.35077218857428 -0.11689044082932 2.16923745939986 0 6.40311920714482 "No"
"PTGR1" -1.21593354163597 5.93071316481895 1.69270006680927 0 6.40747968999225 "No"
"ZNF503-AS2" 2.30508609280824 -0.742798277482772 4.84610089989559 0 6.40838871522106 "No"
"UBE2M" -2.10622886987698 4.79195472607278 3.7233414458054 0 6.4090673020012 "No"
"CBLN3" 3.03613618059254 0.1078029603894 3.26665390163303 0 6.41059304261497 "Yes"
"EXOSC2" 2.7189801557281 -0.205222571956647 3.8970281750312 0 6.41078575880265 "No"
"APOL2" -2.56844264092677 4.93414967589924 4.05482027882259 0 6.42052731379506 "No"
"DPYSL4" 4.71755738412428 2.76454281088118 -1.06015674953048 0 6.42194344547498 "No"
"CDC37" -0.320112465925365 -1.85038295795687 8.59841932696406 0 6.42792390308182 "No"
"COG7" 2.57064427038735 3.20902355331015 0.654460346472616 0 6.43412817017012 "Yes"
"CDCA2" 4.52891330000787 -1.07991929709798 2.98882970431873 0 6.43782370722862 "No"
"SELENON" 3.89045344570567 -2.20759047407276 4.76162520175745 0 6.44448817339036 "No"
"ADAM17" 3.09561054992745 1.00315308947547 2.34708479827215 0 6.44584843767507 "Yes"
"EWSR1" 3.53323483454622 1.29843064863656 1.6182620533752 0 6.44992753655798 "Yes"
"PARL" -4.01974570489673 8.20772107102931 2.26834880026601 0 6.45632416639859 "No"
"C1orf216" -0.391708301436299 -0.452974223356946 7.30150860158285 0 6.45682607678961 "No"
"TSR3" -2.98160592468647 1.72269888980762 7.71707435635176 0 6.45816732147291 "No"
"FNBP1" 2.42414554516879 -2.80258339261732 6.83742762954337 0 6.45898978209484 "No"
"SERP1" -0.644948975146831 8.52126079503868 -1.41681678790632 0 6.45949503198553 "No"
"MAN1B1" 2.34152943450936 1.66025570801126 2.46239686888015 0 6.46418201140077 "Yes"
"SNAPC2" -1.40608809983609 8.42666154932062 -0.548370055310471 0 6.47220339417406 "No"
"ATP6AP1" 0.344660838818484 6.02537716088071 0.10562004093715 0 6.47565804063634 "Yes"
"STK35" 5.0684742468873 -1.25014963457869 2.66184961691823 0 6.48017422922684 "No"
"ITGB1" 0.142453273939156 -3.3244585093478 9.66431797272063 0 6.48231273731199 "No"
"AAR2" 2.39262385326268 3.07778747361279 1.01231362973459 0 6.48272495661006 "Yes"
"UQCR10" -3.9282953498035 11.4746464064648 -1.06285989043213 0 6.48349116622917 "No"
"MAN2B2" 6.17368433341131 -1.40101275263609 1.71469844930183 0 6.48737003007705 "No"
"RHOF" 0.863225361925999 2.32087880886799 3.30528073550883 0 6.48938490630282 "Yes"
"RUVBL1" -0.90785132798532 4.12103653780039 3.27816043313415 0 6.49134564294922 "No"
"NSRP1" -4.77882952506265 5.03221048328035 6.24110013372246 0 6.49448109194016 "No"
"NAA60" -0.085707816480398 2.89804318847263 3.68399461082674 0 6.49632998281897 "No"
"CDC45" -0.224478006383559 4.13420242090252 2.58705574648805 0 6.49678016100701 "No"
"HNRNPH3" -3.35568438642209 0.476511644375189 9.37667294635682 0 6.49750020430992 "No"
"NENF" -2.67412204507441 10.389086283206 -1.21603982556925 0 6.49892441256234 "No"
"BCL2L1" -6.35528470596824 6.60776113276408 6.24690917783113 0 6.49938560462697 "No"
"GPATCH3" 0.276070134802444 2.21304301856693 4.01420466580378 0 6.50331781917316 "Yes"
"SZRD1" 0.436424784610688 3.99101678922085 2.07711938933119 0 6.50456096316273 "Yes"
"ARPC1A" -0.126713172345642 5.6881124873799 0.943325276451556 0 6.50472459148581 "No"
"SNHG5" -1.61994043877967 11.2374117241552 -3.11259176467142 0 6.50487952070411 "No"
"TAF3" 1.4579215625403 -3.92277896755739 8.9727956419116 0 6.50793823689451 "No"
"LSM1" -3.72473710620608 9.73657371367774 0.519817154093435 0 6.5316537615651 "No"
"ADGRG1" 5.19526125451835 -1.93365715587954 3.27088011763845 0 6.53248421627726 "No"
"GANAB" 2.11138908481755 1.44895762883557 2.97377706222918 0 6.5341237758823 "Yes"
"FBXO45" -1.91725055129995 1.05454839216403 7.4136880422992 0 6.55098588316328 "No"
"TMEM79" 1.17680216711753 5.66491323121562 -0.286514590852347 0 6.5552008074808 "No"
"LCMT1" -1.0985850289898 7.80635352884751 -0.147973497081992 0 6.55979500277572 "No"
"ATP6V1B2" 2.51382822309126 0.952295154572579 3.09548428963842 0 6.56160766730226 "Yes"
"OGA" 10.8166418768552 -8.94997297958963 4.70172598906366 0 6.56839488632923 "No"
"MICU1" 0.973459824088129 -0.20948844413602 5.80665810191767 0 6.57062948186978 "No"
"KLHL24" 11.5973767046704 -4.49138827672995 -0.529304225422717 0 6.57668420251773 "No"
"TNFSF13" 0.0968334251315114 3.98524249264247 2.49762080587867 0 6.57969672365265 "Yes"
"SOD1" -5.16031074798229 10.6586785789349 1.08146035174348 0 6.57982818269609 "No"
"SLC7A1" 4.74567323897493 -1.93858261059686 3.77475295133283 0 6.5818435797109 "No"
"SEPHS1" -0.967577813252828 3.83922351460241 3.71070684162016 0 6.58235254296974 "No"
"RNF25" 1.44062009698379 3.84400003080404 1.29882933174613 0 6.58344945953396 "Yes"
"ARL8B" 2.31794650105866 5.15866283208448 -0.891990780176255 0 6.58461855296688 "No"
"ATP6V1E1" -0.655597270642439 7.71059395936675 -0.466706152608375 0 6.58829053611594 "No"
"ATP6V0D1" 1.15439924424197 5.9178870291305 -0.482880224035118 0 6.58940604933735 "No"
"ISOC1" 0.881493174118951 4.01252706795541 1.69640014957795 0 6.59042039165231 "Yes"
"RBBP7" 0.437491035441874 3.96879940806302 2.18442889640428 0 6.59071933990917 "Yes"
"RBM4" 0.374068946828192 7.66701842379442 -1.44801523038942 0 6.59307214023319 "No"
"NUDT21" 1.93240816385782 3.13323442654121 1.5280299996141 0 6.59367259001313 "Yes"
"SLBP" -0.688606519278414 0.48190281088452 6.80128047161894 0 6.59457676322505 "No"
"SF3A2" 1.13791684451105 -3.45531373475874 8.91230898496564 0 6.59491209471795 "No"
"COPZ1" -1.11050562294249 8.25466528032637 -0.542900560273899 0 6.60125909710998 "No"
"SUPT4H1" -3.13622753610771 11.2012339000746 -1.46097057174629 0 6.6040357922206 "No"
"RHOB" 5.31185170031118 -0.392940770702654 1.688279661591 0 6.60719059119953 "No"
"TUBE1" 4.94994720342564 1.56132798914479 0.0980056851533843 0 6.60928087772381 "Yes"
"MXD3" -5.76112073419535 9.82801982206516 2.5494511617364 0 6.61635024960621 "No"
"ZGPAT" 6.04341898858258 -5.80550663515389 6.38155731588128 0 6.61946966930997 "No"
"PABIR2" -0.932681345575322 -0.0871733102761456 7.64754576319695 0 6.62769110734548 "No"
"SCRN1" -1.65752771284091 -4.35816376916424 12.644894412833 0 6.62920293082785 "No"
"MON1B" 4.79757231568872 -1.1753390333325 3.00919466584471 0 6.63142794820093 "No"
"NAV2-AS2" 5.26761057580929 -5.94889642828542 7.31507220876054 0 6.63378635628441 "No"
"EPRS1" 7.23568873739384 -6.10582308282287 5.51190277628839 0 6.64176843085936 "No"
"DNAJC14" -1.32995180226662 1.66525519449323 6.30978714854813 0 6.64509054077474 "No"
"PIGF" -4.92587214913121 6.22797658628914 5.3446993998257 0 6.64680383698363 "No"
"ACTR1A" -0.0660481617806843 4.3607096277599 2.35605128784556 0 6.65071275382478 "No"
"MIEN1" 0.232315281544753 8.36808899120736 -1.94765439527056 0 6.65274987748155 "No"
"ZBTB34" 6.13870379794404 -0.392004627351121 0.909349040465529 0 6.65604821105845 "No"
"MASP2" 1.19602421471666 1.50602569909445 3.95798502490215 0 6.66003493871326 "Yes"
"TST" 0.785793299873177 6.87159064292673 -0.993734996374148 0 6.66364894642576 "No"
"COA8" -5.1466201510142 9.9919853000274 1.81879894752839 0 6.66416409654159 "No"
"CCN1" 4.11648743044467 1.03311105468175 1.51882303616987 0 6.66842152129629 "Yes"
"GTF2I-AS1" -2.24660648611917 -7.24986694037603 16.1728279470091 0 6.6763545205139 "No"
"TRMT6" -4.73606818781495 4.37753503749079 7.04140038544746 0 6.6828672351233 "No"
"LY6E" 0.509244767881537 5.61827772297515 0.561950462418066 0 6.68947295327475 "Yes"
"ARL6IP4" -2.16750111837902 5.4789996879341 3.3788184829101 0 6.69031705246518 "No"
"RCC1L" -1.51530403977539 0.678164210972079 7.52976473023153 0 6.69262490142822 "No"
"GLE1" 0.753260887216487 0.512961807642201 5.43593188617082 0 6.70215458102951 "Yes"
"CEBPD" 0.832373102851117 3.9150658635212 1.9709496143994 0 6.71838858077172 "Yes"
"CHCHD6" -2.74858460505706 6.24029146329097 3.22993542381644 0 6.72164228205035 "No"
"SCAND1" 0.341246574400143 7.94668432135714 -1.56560457601728 0 6.72232631974 "No"
"TMEM147-AS1" 1.92371260613679 -1.56857347854258 6.38367323670323 0 6.73881236429744 "No"
"ERGIC3" -0.760709975165831 7.06507837145768 0.435302831107138 0 6.73967122739899 "No"
"GLYR1" 1.61960759421286 -3.97577563944039 9.09787995706156 0 6.74171191183403 "No"
"TMA16" -1.23177716727423 8.74708033090315 -0.772018263791558 0 6.74328489983736 "No"
"P4HB" 3.92944995841862 0.472600074366507 2.35075752988174 0 6.75280756266687 "Yes"
"AP1AR" 5.58025180253705 -1.36974096191868 2.55039619397157 0 6.76090703458994 "No"
"FAM3C" -2.5955703705483 1.79391250865002 7.56494612727685 0 6.76328826537857 "No"
"TRIM62" 5.98106938706172 -1.33678822445116 2.12118520609242 0 6.76546636870298 "No"
"GCNA" 8.5723377733784 -0.279767654619603 -1.52576407783476 0 6.76680604092404 "No"
"GALNS" 6.01168918113959 -1.44760259558789 2.20450784710273 0 6.76859443265443 "No"
"CYB5D1" -0.942378223164906 5.00146115844076 2.71702371945408 0 6.77610665472993 "No"
"SAFB" 3.28546978346441 -8.26008021376201 11.7525974307323 0 6.7779870004347 "No"
"CCDC134" 8.01929066269866 0.652593415272063 -1.88383485352947 0 6.78804922444125 "No"
"HSD17B1-AS1" -2.12131382561863 4.84827343562814 4.06487036511149 0 6.791829975121 "No"
"YTHDF1" -0.742704263406925 3.3244554193975 4.21180888253981 0 6.79356003853039 "No"
"LTBP1" 6.18957413107374 -3.86789228111595 4.47575463072751 0 6.7974364806853 "No"
"SNHG29" -5.32366098843497 8.71952575082806 3.40321598805512 0 6.79908075044821 "No"
"ARRB2" 0.520822978396585 3.42937850935906 2.86190258838715 0 6.81210407614279 "Yes"
"TALDO1" -3.74417102387161 8.94730105949237 1.61215530365372 0 6.81528533927448 "No"
"BCL2L12" 2.97212311367572 4.46929077626674 -0.622273936659579 0 6.81913995328288 "No"
"FAM118A" 2.12256435561125 2.20571187929753 2.492138675659 0 6.82041491056778 "Yes"
"GTF3C2-AS2" -1.40006921905368 0.800690858679908 7.42190087672514 0 6.82252251635137 "No"
"CCDC107" -5.24223470391791 8.17007563320207 3.90279342336464 0 6.8306343526488 "No"
"ERMP1" 2.0668290609116 -2.85483181130992 7.61979700564872 0 6.8317942552504 "No"
"PCGF1" -5.00923139016657 10.5892757422496 1.25342130802079 0 6.83346566010382 "No"
"BCAP31" -0.228935353470925 4.46843787179065 2.5951449570803 0 6.83464747540002 "No"
"AHCY" 0.0963702577245682 8.92716209400396 -2.18867369386795 0 6.83485865786058 "No"
"SPSB1" 6.25063759957984 -1.45949647364041 2.04456463000502 0 6.83570575594445 "No"
"CENPO" 0.843888317411044 6.92816312415642 -0.929646159172123 0 6.84240528239534 "No"
"CASC3" 0.906373414628312 -1.3503156649664 7.30228703871278 0 6.85834478837469 "No"
"ALG3" -0.867983587361264 7.49771953200195 0.231962630314922 0 6.86169857495561 "No"
"MAGOH" -6.27704428708169 7.27489538684891 5.8647090480697 0 6.86256014783692 "No"
"DGUOK-AS1" -1.65313853792667 6.29985215276161 2.2174792287822 0 6.86419284361714 "No"
"FKBP8" 0.0440251236614675 3.22262536132825 3.59940247652324 0 6.86605296151296 "Yes"
"VEGFA" 10.389416568842 -4.67741498179277 1.15449006550497 0 6.8664916525542 "No"
"RAB11FIP1" 8.67198225083077 -2.64512042325272 0.841700208967391 0 6.86856203654544 "No"
"SYNGR2" -2.08611584465323 12.4377122736725 -3.47996347429884 0 6.87163295472043 "No"
"GABARAP" -1.08918657033995 7.98025306042131 -0.0192193905839322 0 6.87184709949743 "No"
"ZNF146" 0.0689457752702596 0.397942809400622 6.40645431169975 0 6.87334289637063 "Yes"
"TRIM35" 5.04510470130386 -0.0903666171595011 1.92902177514461 0 6.88375985928897 "No"
"TIPIN" -1.25087913059244 3.30216259119287 4.83295969635349 0 6.88424315695392 "No"
"SLC37A3" 4.27100285888263 -0.455782175292561 3.07020710811316 0 6.88542779170323 "No"
"ECI1" 2.13397796601543 5.67358092944962 -0.921526029999257 0 6.88603286546579 "No"
"AIFM1" 0.642779221686924 -0.979330922404445 7.22625729269337 0 6.88970559197585 "No"
"NABP2" -2.55197096977321 6.62504490144058 2.81780522146774 0 6.89087915313511 "No"
"CCPG1" 3.32646447170504 0.520018986881321 3.04971697810413 0 6.89620043669049 "Yes"
"CYB5D2" -2.16545229543855 9.50413273444817 -0.43975115363476 0 6.89892928537486 "No"
"SMG8" 3.47856988365848 3.21525072383122 0.208579506029456 0 6.90240011351916 "Yes"
"FAAP20" -5.53283622984449 4.50458648892792 7.93686432787822 0 6.90861458696165 "No"
"MEA1" -1.93002912061264 7.76909130689423 1.07943075510756 0 6.91849294138915 "No"
"RAD23A" -3.49207176097936 7.31196460532103 3.09931558227074 0 6.91920842661241 "No"
"DCBLD1" 1.49277172352346 0.394812199939738 5.0370838145421 0 6.9246677380053 "Yes"
"EIF3J" -6.53507760442566 6.41601233088195 7.04488579969731 0 6.9258205261536 "No"
"PMS2P1" -0.0996299254500037 2.54760331780887 4.48498365382757 0 6.93295704618644 "No"
"HNRNPF" 1.60258521770559 2.61725244483674 2.71413924354295 0 6.93397690608528 "Yes"
"FLYWCH2" -1.20176830301835 5.28470939359153 2.85372363350467 0 6.93666472407785 "No"
"DAZAP1" -1.73855630076998 3.48305823679053 5.19968889177907 0 6.94419082779962 "No"
"MVK" 8.86977128951048 1.53184896216333 -3.45529195176165 0 6.94632829991216 "No"
"OVCA2" 0.42212972382582 5.65956352901393 0.866299283819244 0 6.94799253665899 "Yes"
"EXOSC7" -3.22000305898322 4.71789215458501 5.45931917209296 0 6.95720826769475 "No"
"DPM3" 0.436667611630663 7.01085588117592 -0.487420329701677 0 6.96010316310491 "No"
"PEX5" -1.1349382011544 -0.793567055755202 8.89016680105888 0 6.96166154414928 "No"
"PFKM" 0.811508995153626 -2.86985392297427 9.02045004252866 0 6.96210511470802 "No"
"ARL8A" -0.0798945115708197 4.81392138504766 2.22947035011477 0 6.96349722359161 "No"
"EME1" 1.27463055288885 5.22741902302169 0.468265267220745 0 6.97031484313128 "Yes"
"MED6" -0.527977232299387 11.0647324846805 -3.56429365674084 0 6.97246159564027 "No"
"BAIAP2" 9.35255534799398 -0.677556680483151 -1.6802046574722 0 6.99479401003863 "No"
"ZNF394" 2.97999471635308 1.19529991809101 2.82201544228668 0 6.99731007673077 "Yes"
"PHLDA1-AS1" 4.7007178627264 -0.408011470007552 2.70636760540373 0 6.99907399812258 "No"
"SNORD86" 3.70320751247079 -2.41511123543867 5.71391291654857 0 7.00200919358069 "No"
"R3HDM4" -1.24848465689916 4.77615575837822 3.47656867469698 0 7.00423977617604 "No"
"GABARAPL2" -4.23771884954874 10.9692176685794 0.274467848113202 0 7.00596666714386 "No"
"ZCCHC3" -4.61803642838465 2.76081375925625 8.87777743687475 0 7.02055476774635 "No"
"NUCB2" -0.581876488470284 5.27082885935687 2.33232721554617 0 7.02127958643276 "No"
"COTL1" -2.14865157302332 9.03451166384145 0.13951641665198 0 7.02537650747011 "No"
"NAT14" -2.04945908350911 6.69736276286762 2.38507066028765 0 7.03297433964616 "No"
"CKMT2-AS1" 3.17085846083514 5.25393246431687 -1.39077714989155 0 7.03401377526046 "No"
"YWHAE" 0.122611955640573 6.60194616301728 0.310853851695408 0 7.03541197035326 "Yes"
"RHBDD2" 0.243748684915225 6.39557898666855 0.397775523199261 0 7.03710319478304 "Yes"
"RPL13A" -4.08413020703436 8.01641145766941 3.1156471742532 0 7.04792842488825 "No"
"NDUFB10" -4.70891055763571 9.71454654617055 2.04406622751568 0 7.04970221605052 "No"
"HNRNPUL2-BSCL2" 5.28754660879216 -10.1251891382904 11.8913252849948 0 7.05368275549656 "No"
"LOXL2" 5.38320003184799 0.381247879018585 1.29103917730906 0 7.05548708817564 "Yes"
"TMEM202-AS1" 2.29233077018782 -2.69105971515007 7.4664426647924 0 7.06771371983015 "No"
"ELF1" 3.35067109637258 -1.63045440824736 5.3602326613607 0 7.08044934948592 "No"
"RAB11B" 2.12823441410633 2.43971622705809 2.51407625806574 0 7.08202689923016 "Yes"
"STIMATE-MUSTN1" 4.93194794173411 0.248949080966811 1.90344330760445 0 7.08434033030537 "Yes"
"FN3K" 2.95082501257562 2.26698058641114 1.86847326648008 0 7.08627886546684 "Yes"
"ALG11" -0.188997953690423 2.88198547944426 4.40166847197121 0 7.09465599772505 "No"
"PIAS3" 0.877466683686216 2.42500541237078 3.79334812799877 0 7.09582022405577 "Yes"
"PPARD" 4.45666380711681 -2.22068879856899 4.86383098200919 0 7.09980599055701 "No"
"MAP1S" 9.05813556660693 -8.91207818271418 6.95521540316596 0 7.10127278705871 "No"
"RTF2" -1.71845485155454 6.30959635334227 2.51082394088692 0 7.10196544267465 "No"
"CBLL1" 2.22756494073089 3.70877265879451 1.16747852050178 0 7.10381612002718 "Yes"
"HSPE1" -9.46052034430122 12.2843764654058 4.28001040763181 0 7.10386652873639 "No"
"SDF2L1" -1.66685828148872 7.92866451916401 0.850761108663507 0 7.1125673463388 "No"
"ANXA2" -3.24283245579849 9.03983097425129 1.31771245952029 0 7.11471097797309 "No"
"CSRP1" -2.6035862912367 7.99813042316487 1.72509882885157 0 7.11964296077974 "No"
"ANKZF1" 5.23569481009394 -1.05667248548262 2.94133146904453 0 7.12035379365585 "No"
"PES1" -2.76218205974326 2.57367362732514 7.31064211331562 0 7.1221336808975 "No"
"SART1" -0.211983060391291 -6.16143455524577 13.4999691497759 0 7.12655153413884 "No"
"DPM2" -0.194598609771637 6.44486707216503 0.87821959524504 0 7.12848805763843 "No"
"TEAD3" 1.2858160259256 -0.419033370745992 6.26484232703767 0 7.13162498221728 "No"
"CDYL" 3.20683961328277 -1.20378586547894 5.13518130280767 0 7.1382350506115 "No"
"TSPYL1" 3.0644173530656 -0.473933830974819 4.55114898508268 0 7.14163250717346 "No"
"IFIT3" -3.06148029692856 7.57459734103964 2.63443350052521 0 7.14755054463629 "No"
"GIT1" 3.21114673385633 -2.72460915046361 6.66407681959564 0 7.15061440298836 "No"
"RPL11" -7.02838408450295 10.0290822743762 4.15542326983693 0 7.15612145971018 "No"
"STYXL1" 1.77673707120551 8.24025437909424 -2.85425800715638 0 7.16273344314337 "No"
"PNKD" -1.24611992527257 6.29396048182677 2.11572371217364 0 7.16356426872784 "No"
"VOPP1" 0.314389017477353 1.58415213579157 5.27557624404381 0 7.17411739731273 "Yes"
"KMT2E-AS1" -0.208013708199903 5.48302063362157 1.90046650893558 0 7.17547343435725 "No"
"ALDH18A1" 3.00256016161491 2.06329201234645 2.11190632323793 0 7.17775849719929 "Yes"
"WDR4" 0.87669751102112 3.32234452704796 2.97969478737829 0 7.17873682544737 "Yes"
"KATNA1" 3.54518718756195 2.90847279528792 0.730311740287419 0 7.18397172313729 "Yes"
"SIPA1L2" 11.0907079607663 -5.2381780555381 1.33883899602061 0 7.19136890124881 "No"
"MYBL2" 2.37638602172534 1.7117433677354 3.10915929290338 0 7.19728868236412 "Yes"
"TFCP2" -1.22262051208981 2.90202180327871 5.52526170765841 0 7.20466299884731 "No"
"TOM1" 4.15575877363795 1.35750007181717 1.69248554756922 0 7.20574439302434 "Yes"
"ESF1" -3.67582061969238 3.42061059654658 7.46215840440811 0 7.20694838126231 "No"
"COPS7B" -0.818534681438241 1.65041952344345 6.38310434880037 0 7.21498919080558 "No"
"MIA-RAB4B" 3.66073484660658 3.20169092744613 0.353075233108049 0 7.21550100716076 "Yes"
"COX4I1" -4.6742003240281 10.2699074462609 1.62272663869194 0 7.21843376092474 "No"
"COA1" 0.441819396577798 8.41674308742328 -1.62915142274283 0 7.22941106125825 "No"
"GFOD2" -0.656260230953702 0.719761790903775 7.16605155759185 0 7.22955311754192 "No"
"REXO4" -4.17517898642308 1.98570068665579 9.42234016149005 0 7.23286186172276 "No"
"LINC00662" 7.71740543085322 -0.347853440952194 -0.135741684653439 0 7.23381030524759 "No"
"NPC2" -2.73984574120224 10.0685744544221 -0.0875650654142067 0 7.24116364780565 "No"
"LDLRAP1" 2.39546494233245 1.15739279973011 3.69836328307518 0 7.25122102513774 "Yes"
"HOXA11" -2.81985227495452 -0.444327965315541 10.5207962198655 0 7.25661597959544 "No"
"TES" 2.58928837461386 -0.473740335413911 5.14899382059176 0 7.26454185979171 "No"
"SNX22" 0.325836086838018 10.6086057022616 -3.66830752128815 0 7.26613426781147 "No"
"SLC25A28" 0.586365198779608 4.61852323096981 2.07263837122905 0 7.27752680097847 "Yes"
"NEDD8" -6.09611494407342 10.9190882775664 2.4596434426411 0 7.28261677613408 "No"
"MTCO1P12" -6.21249125621263 8.55986773975556 4.93565366041549 0 7.28303014395842 "No"
"ZNF362" 2.3612190438107 -0.810271852308339 5.74022525263644 0 7.2911724441388 "No"
"PANX2" 2.18913615182991 -1.34911310811351 6.45455950631303 0 7.29458255002943 "No"
"ZNF561-AS1" -1.80952594410448 2.60306133238359 6.50407778247167 0 7.29761317075078 "No"
"NDUFB7" -3.14944766973018 7.4129903650385 3.03564907448745 0 7.29919176979577 "No"
"FBXO32" 10.6707252467634 1.66749157748469 -5.03635304394771 0 7.30186378030038 "No"
"LRRFIP1" 1.66887043290963 -2.30207074662799 7.93935013526251 0 7.30614982154415 "No"
"LAMTOR4" -2.27540930838352 7.46268590772936 2.12186734343823 0 7.30914394278407 "No"
"TMEM115" -1.00227215355032 4.26675803073811 4.05004351162248 0 7.31452938881027 "No"
"DNAAF4-CCPG1" 4.14086036049917 1.38004396053229 1.79573877124294 0 7.3166430922744 "Yes"
"DDX21" -3.37811153658402 1.76826288814787 8.92906330099078 0 7.31921465255463 "No"
"POC1A" -0.799612120622215 7.15079990238179 0.969467753571515 0 7.32065553533109 "No"
"RAMAC" 0.46628273154507 7.72072938476527 -0.866180186446831 0 7.32083192986351 "No"
"RCL1" -2.82540900664494 5.94640520317422 4.20045283783497 0 7.32144903436425 "No"
"PEX10" -2.45818314504814 8.87968774672552 0.903005788323458 0 7.32451039000084 "No"
"BLOC1S1" -0.709373589383758 9.0002193554621 -0.965828302366073 0 7.32501746371227 "No"
"SNHG6" -4.65014605079328 9.45087772084088 2.53184547010921 0 7.33257714015681 "No"
"CMTR1" 4.81616748204147 -5.84324263173515 8.36854247301547 0 7.34146732332179 "No"
"TUT1" 2.63615007379929 0.988281364036686 3.72311368271742 0 7.3475451205534 "Yes"
"SPATA33" -0.616772805428951 3.42330463594015 4.54338642699211 0 7.34991825750331 "No"
"CCDC12" -5.76596727897115 6.29354787425877 6.82363350393113 0 7.35121409921875 "No"
"STMN1" -2.24905768391045 7.95242285634391 1.64877153375308 0 7.35213670618654 "No"
"HILPDA" -0.994599318162366 9.68468058573462 -1.33422806171469 0 7.35585320585756 "No"
"HNRNPUL2" 4.86291026406971 -7.57986659480065 10.0734930947292 0 7.35653676399826 "No"
"TNFRSF10B" 10.4194463130065 -3.65918264967956 0.597191502852242 0 7.35745516617918 "No"
"TNPO3" 2.12330883419867 -2.75364394139135 7.99460434019086 0 7.36426923299818 "No"
"OSBP" 5.19782040298516 -5.6485712957672 7.81652820455784 0 7.3657773117758 "No"
"PKM" -0.30044577767808 5.24254510154712 2.42412207559593 0 7.36622139946497 "No"
"RNPS1" -2.6867594690637 6.92188193687864 3.13683866410052 0 7.37196113191546 "No"
"NOP58" -4.71475835921456 7.21411831252472 4.87932780932063 0 7.37868776263079 "No"
"TRAPPC1" -2.18394205098425 7.81643483333681 1.74787020333506 0 7.38036298568762 "No"
"HLX" 2.78918053918604 3.86906950573387 0.729825451037242 0 7.38807549595715 "Yes"
"OAZ1" -4.20953374759198 11.9569412359493 -0.356808046287882 0 7.39059944206944 "No"
"MDH2" -0.414318984265016 6.47402925713369 1.33709412992151 0 7.39680440279018 "No"
"CD63-AS1" -0.77549689336291 0.828692410568297 7.34555775633443 0 7.39875327353982 "No"
"SLC41A1" 7.13153277114148 -2.05781271716051 2.32870953002705 0 7.40242958400802 "No"
"LDLRAD3" 4.33377633970302 6.60215804793025 -3.53246763966428 0 7.40346674796899 "No"
"EIF2S3" 1.59702436005841 6.5922498520989 -0.78314493271076 0 7.40612927944655 "No"
"SF3B5" -0.588745069537445 9.85466516733102 -1.85853191557854 0 7.40738818221504 "No"
"NSMCE2" -0.594852150466824 10.0389116420433 -2.03104757858471 0 7.41301191299177 "No"
"MRM2" -1.8596714707149 5.63529452946852 3.64060243987691 0 7.41622549863053 "No"
"HS1BP3" 3.09416024829906 -1.14283910461307 5.47021240156629 0 7.42153354525228 "No"
"BRK1" -4.29808732527571 10.3353056852157 1.39510180837235 0 7.43232016831234 "No"
"TXNIP" 3.2679528850828 1.91480925692432 2.24980968376451 0 7.43257182577163 "Yes"
"HSD17B7" 7.26148882437665 2.15713563199318 -1.98426125562474 0 7.43436320074509 "No"
